20240418;CREACION DEL CENTRO DE SERVICIOS PUENTE PIEDRA PARA LA GERENCIA DE SERVICIOS NORTE DE SEDAPAL - DISTRITO DE PUENTE PIEDRA - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DEPARTAMENTO LIMA;LIMA;PUENTE PIEDRA;61762002.74;EXPEDIENTE TECNICO;100;20150716;20231231;150125;CONSORCIO MURARIACONFORMADO:MARCO ANTONIO SILVA RODRIGUEZ: 60 ANGEL MARTIN MIRANDA FIGUEROA : 40REPRESENTANTE LEGAL: OSCAR EMILIANO MOLOCHO FLORES
20240418;AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO PARA NUEVAS HABILITACIONES EN EL VALLE AMAUTA 3  DISTRITO DE ATE - LIMA;DEPARTAMENTO LIMA;LIMA;ATE;22365170;OBRA;93.08;20161012;20191231;150103;CONSORCIO AMAUTA
20240418;AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO PARA EL MACRO PROYECTO PACHACUTEC DEL DISTRITO DE VENTANILLA ETAPA 1;DEPARTAMENTO LIMA;PROV. CONST. DEL CALLAO;VENTANILLA;343651927.5;OBRA;100;20130207;20300101;70106;NA
20240418;AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DEL PROYECTO ESPECIAL LOS ANGELES - DISTRITO SAN JUAN DE LURIGANCHO;DEPARTAMENTO LIMA;LIMA;SAN JUAN DE LURIGANCHO;34538051;OBRA;100;20171129;20241231;150132; CONSORCIO JUAN PABLO II (CONFORMADO POR CONSTRUCTORA COSTA ANDINA S.A.C., CONST. MARÍTIMAS Y DE LA SUPERFICIE S.R.L, P V CONSTRUCCIONES S.A.C., EDIFICACIONES Y SANEAMIENTO S.R.L Y INGENIERÍA MEDIOAMBIENTE CONSTRUCCIÓN S.A.C)
20240418;AMPLIACION Y MEJORAMIENTO DEL COLECTOR PUENTE PIEDRA Y TRATAMIENTO DE AGUAS SERVIDAS DEL AREA DEL DRENAJE DE LA PTAR PUENTE PIEDRA;DEPARTAMENTO LIMA;LIMA;SAN MARTIN DE PORRES/PUENTE PIEDRA/CARABAYLLO;236816855;EXPEDIENTE TECNICO;77;20180901;20240926;150135;CES CONSULTING ENGINEERS SALZGITTER GMBH SUCURSAL DEL PERÚ 
20240418; AMPLIACIÓN DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO BAYOVAR AMPLIACIÓN - SAN JUAN DE LURIGANCHO ;DEPARTAMENTO LIMA;LIMA;SAN JUAN DE LURIGANCHO;93168277;OBRA;92.17;20171003;20241231;150132;CONSORCIO BAYOVAR I(CONFORMADO POR INGENIERÍA MEDIOAMBIENTE CONSTRUCCIÓN SAC. CONSTRUCTORA URANIO SAC. AGREGADOS Y EQUIPOS SAC. LFK INGENIERÍA Y CONSTRUCCIÓN)
20240418;MEJORAMIENTO Y AMPLIACIÓN DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO EN LOS DISTRITOS DE ATE Y SANTA ANITA DE LA PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DEPARTAMENTO LIMA;LIMA;ATE/EL AGUSTINO/SANTA ANITA;603019935.8;EXPEDIENTE TECNICO;93.33;20151203;20260830;150103;NA
20240418;AMPLIACIÓN Y MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO PARA EL A.H. INCAHUASI-PAMPAS COMAS DEL DISTRITO DE COMAS;DEPARTAMENTO LIMA;LIMA;COMAS;78463635.57;OBRA;58.7;20121224;20240630;150110;NA
20240418;AMPLIACIÓN Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO PARA EL ESQUEMA SAN JUAN DE AMANCAES - DISTRITO DE L RÍMAC;DEPARTAMENTO LIMA;LIMA;RIMAC;92723168.99;OBRA;97.52;20171201;20241231;150128;NA
20240418;MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO PARA EL ESQUEMA VALLECITO BAJO - SECTOR 309 - DISTRITO DE VILLA MARIA DEL TRIUNFO;DEPARTAMENTO LIMA;LIMA;VILLA MARIA DEL TRIUNFO;74266975.18;EXPEDIENTE TECNICO;69.37;20090627;20240110;150143;CONSORCIO VILLA CONSULTORES (INTEGRADO POR JOSÉ LAU OLAYA Y RV CONSULT ASOC. S.A.C.)
